"eps","n_done","n_expected","n_reject","rejection_rate","rejection_se","rejection_ci_low","rejection_ci_high","mean_stop_reject","sd_stop_reject","se_stop_reject","stop_reject_ci_low","stop_reject_ci_high","mean_stop_all","sd_stop_all","se_stop_all","csv"
0.487931034482759,400,400,400,1,0,1,1,77.425,36.1508864549501,1.80754432274751,73.8822131274149,80.9677868725851,77.425,36.1508864549501,1.80754432274751,"results/nondp_gaussian_auditor_sweep/stops_burn50_0.4879310345NONDP.csv"
0.522068965517241,400,400,400,1,0,1,1,81.225,37.2588234491111,1.86294117245555,77.5736353019871,84.8763646980129,81.225,37.2588234491111,1.86294117245555,"results/nondp_gaussian_auditor_sweep/stops_burn50_0.5220689655NONDP.csv"
0.556206896551724,400,400,400,1,0,1,1,79,39.8304678030968,1.99152339015484,75.0966141552965,82.9033858447035,79,39.8304678030968,1.99152339015484,"results/nondp_gaussian_auditor_sweep/stops_burn50_0.5562068966NONDP.csv"
0.590344827586207,400,400,400,1,0,1,1,84.075,42.2267939858784,2.11133969929392,79.9367741893839,88.2132258106161,84.075,42.2267939858784,2.11133969929392,"results/nondp_gaussian_auditor_sweep/stops_burn50_0.5903448276NONDP.csv"
0.62448275862069,400,400,400,1,0,1,1,88.575,49.0584978932177,2.45292489466089,83.7672672064647,93.3827327935353,88.575,49.0584978932177,2.45292489466089,"results/nondp_gaussian_auditor_sweep/stops_burn50_0.6244827586NONDP.csv"
0.658620689655173,400,400,400,1,0,1,1,94.025,54.3178187945401,2.715890939727,88.7018537581351,99.3481462418649,94.025,54.3178187945401,2.715890939727,"results/nondp_gaussian_auditor_sweep/stops_burn50_0.6586206897NONDP.csv"
0.692758620689655,400,400,400,1,0,1,1,102.4,59.6375014478924,2.98187507239462,96.5555248581066,108.244475141893,102.4,59.6375014478924,2.98187507239462,"results/nondp_gaussian_auditor_sweep/stops_burn50_0.6927586207NONDP.csv"
0.726896551724138,400,400,400,1,0,1,1,118.65,97.4495692466925,4.87247846233462,109.099942213824,128.200057786176,118.65,97.4495692466925,4.87247846233462,"results/nondp_gaussian_auditor_sweep/stops_burn50_0.7268965517NONDP.csv"
0.761034482758621,400,400,400,1,0,1,1,144.1,148.485048148996,7.42425240744978,129.548465281398,158.651534718602,144.1,148.485048148996,7.42425240744978,"results/nondp_gaussian_auditor_sweep/stops_burn50_0.7610344828NONDP.csv"
0.795172413793104,400,400,400,1,0,1,1,171.05,190.865060128733,9.54325300643665,152.345224107384,189.754775892616,171.05,190.865060128733,9.54325300643665,"results/nondp_gaussian_auditor_sweep/stops_burn50_0.7951724138NONDP.csv"
0.829310344827586,400,400,400,1,0,1,1,204.075,240.392628661502,12.0196314330751,180.516522391173,227.633477608827,204.075,240.392628661502,12.0196314330751,"results/nondp_gaussian_auditor_sweep/stops_burn50_0.8293103448NONDP.csv"
0.863448275862069,400,400,400,1,0,1,1,331.275,650.198060724904,32.5099030362452,267.555590048959,394.994409951041,331.275,650.198060724904,32.5099030362452,"results/nondp_gaussian_auditor_sweep/stops_burn50_0.8634482759NONDP.csv"
0.897586206896552,400,400,393,0.9825,0.00655624702097167,0.969649755838896,0.995350244161105,723.511450381679,1249.55865085833,63.0318959189884,599.968934380462,847.053966382897,886.725,1741.6437154176,87.0821857708802,"results/nondp_gaussian_auditor_sweep/stops_burn50_0.8975862069NONDP.csv"
0.931724137931035,400,400,294,0.735,0.0220666603726074,0.69174934566969,0.77825065433031,803.401360544218,1500.16608709565,87.4914629240943,631.918093212993,974.884627875443,3253.75,4283.4029450279,214.170147251395,"results/nondp_gaussian_auditor_sweep/stops_burn50_0.9317241379NONDP.csv"
0.965862068965517,400,400,200,0.5,0.025,0.451,0.549,392.05,778.515077651456,55.0493290663316,284.15331502999,499.94668497001,5221.025,4866.18192381503,243.309096190752,"results/nondp_gaussian_auditor_sweep/stops_burn50_0.965862069NONDP.csv"
1,400,400,129,0.3225,0.023371657515033,0.276691551270535,0.368308448729465,197.906976744186,222.79010027169,19.6155745704586,159.460450586087,236.353502902285,6872.7,4612.68852716304,230.634426358152,"results/nondp_gaussian_auditor_sweep/stops_burn50_          1NONDP.csv"
