"trial","stopped_at_n","T1_","T2_"
163,10100,0.987002362369997,0.00239927704826064
164,10100,0.355953522939366,0.296692483652729
165,10100,0.315407876879791,0.343824376490402
166,4140,0.994406430461987,0
167,10100,0.31973007390685,0.330679041010702
168,10100,0.984224590635992,0.00224876211077392
169,10100,0.987088591699063,0.00178118180347517
170,10100,0.329875798536711,0.325858755532007
171,420,0.997615661932667,0
172,10100,0.324653371260768,0.32867083124766
173,10100,0.342520524585745,0.30907235421738
174,10100,0.319529077981326,0.33720335296625
175,10100,0.320333040417686,0.327164446819979
176,10100,0.334794796140889,0.315206804243905
177,10100,0.323045996231486,0.315407876879791
178,10100,0.302632553681842,0.349138626272812
179,10100,0.986224632754762,0.00145073225435562
180,10100,0.323447861033888,0.315206804243905
181,10100,0.328871667774038,0.341116218268085
182,10100,0.330076614327893,0.331683016618769
183,10100,0.31973007390685,0.338507783977076
184,10100,0.33017702092976,0.310882870683164
185,10100,0.338006096657311,0.306456640707844
186,10100,0.354550764647597,0.299713267236943
187,10100,0.32726487852249,0.312290846489419
188,10100,0.321337913833493,0.331381832964658
189,10100,0.347434309046041,0.290648345380413
190,10100,0.321337913833493,0.323246930388644
191,10100,0.328570411686285,0.315810011387937
192,2440,0.993220088093633,0
193,10100,0.336500907762058,0.313497541661396
194,10100,0.329373743954945,0.333489956418312
195,10100,0.325356527366945,0.33017702092976
196,10100,0.992011567651814,0.0006927180907839
197,130,0.997937094123795,0
198,10100,0.337604731582785,0.312491971390822
199,10100,0.316815284965329,0.335798420973713
200,10100,0.988034524473182,0.00209583974773777
201,10100,0.335597702814829,0.311285167630448
202,10100,0.317619439476389,0.324753824755283
203,10100,0.372874399062758,0.282987424449174
204,10100,0.325758311643729,0.329474156598337
205,10100,0.328469991259154,0.311586880808039
206,10100,0.317920982699959,0.33519625628891
207,10100,0.332285360742814,0.31329643483184
208,10100,0.328771249943503,0.319830570539892
209,10100,0.32676271131841,0.322644117373848
210,10100,0.32726487852249,0.3148046481983
211,290,0.994095663212659,0
212,10100,0.340815274102693,0.306255406254648
213,10100,0.320333040417686,0.346231117731755
214,10100,0.32816872478097,0.309977649356987
215,10100,0.322543645461528,0.326963580807957
216,10100,0.323246930388644,0.323146463749173
217,10100,0.988975377845144,0.00224876211077392
218,10100,0.324050631917023,0.32083548817211
219,10100,0.313095324392091,0.336601259621244
220,10100,0.315810011387937,0.334895162455706
221,10100,0.317016328949627,0.343724085199291
222,10100,0.324552916891563,0.324954729121178
223,10100,0.327867450502869,0.318323027860789
224,10100,0.316212131558152,0.334292951779166
225,10100,0.32284505856052,0.333389578152965
226,10100,0.348938130740302,0.301223341240763
227,10100,0.315910542774037,0.338307111584186
228,1130,0.999952633865337,0
229,10100,0.993252227893086,0.00161833590334475
230,10100,0.330679041010703,0.331482228375283
231,10100,0.331281436694486,0.317418406203152
232,10100,0.32897208473949,0.330980242724501
233,10100,0.987433124404523,0.00224876211077392
234,10100,0.312693092673672,0.341116218268085
235,4140,0.993293769406062,0
236,1440,0.997703246662652,0
237,10100,0.299914622636884,0.347634829343692
238,10100,0.32796787612927,0.327867450502869
239,10100,0.32113694621817,0.329172916076041
240,10100,0.329373743954945,0.332084582800792
241,10100,0.993087814568937,0.00145073225435562
242,10100,0.329373743954945,0.330879843013951
243,10100,0.328068300888562,0.318825564292141
244,10100,0.296390358447412,0.359259395932762
245,100,0.996376223580855,0
246,2440,0.996442120177383,0
247,10100,0.326963580807957,0.330277426669439
248,10100,0.285407275550836,0.368871510400119
249,10100,0.345027806989851,0.308267585300771
250,10100,0.986224632754762,0.00224876211077392
