"trial","stopped_at_n","T1_","T2_"
123,10100,0.315712771643165,0.333289083024209
124,10100,0.31219429862388,0.341214987248869
125,10100,0.330077096094634,0.341014395647428
126,10100,0.319230160669336,0.334393003453099
127,10100,0.331984318025625,0.320234931349592
128,10100,0.987031951866046,0.00208226413569035
129,10100,0.316315829307093,0.332686901556869
130,10100,0.327165480069661,0.335797845744157
131,10100,0.988237253695343,0.00208226413569035
132,10100,0.329474751701698,0.315913794401275
133,10100,0.987031951866046,0.00176903820357615
134,10100,0.322947376382426,0.318828227876009
135,10100,0.308574155395028,0.340111692393663
136,10100,0.988237253695343,0.00126751819508913
137,10100,0.318526769071134,0.333489803421724
138,10100,0.339108609869114,0.311792117913193
139,10100,0.325960462728405,0.325960462728405
140,10100,0.33248616763716,0.325056618424811
141,10100,0.327567125047693,0.308976451115041
142,10100,0.318225302364767,0.334091944363178
143,10100,0.298411351569298,0.344424003290572
144,10100,0.320234931349592,0.332887632093479
145,10100,0.986426474228196,0.00192725926503448
146,10100,0.318828227876009,0.324755321472224
147,10100,0.336600538875456,0.315109682123976
148,10100,0.330177483845671,0.330679409837738
149,10100,0.301531625205884,0.346629713049848
150,10100,0.321038684966435,0.320335403607585
151,10100,0.298310682719367,0.354747337810164
152,10100,0.988323039537597,0.0022345245943178
153,10100,0.350037759134797,0.30434917443622
154,10100,0.328872376611613,0.317421352468052
155,10100,0.328571177540279,0.307266594402033
156,10100,0.327567125047693,0.321842382780522
157,10100,0.315511745345583,0.339610161525778
158,10100,0.327767942394351,0.316818353065445
159,10100,0.340512902136764,0.30414794477788
160,10100,0.319230160669336,0.333088359248693
161,10100,0.309077022788828,0.338005122924655
162,10100,0.311088267208481,0.337302851386676
163,10100,0.367164135413986,0.284106900098636
164,500,0.959472113957232,0
165,10100,0.332285430332646,0.324152704252817
166,10100,0.349336179539564,0.296599169417324
167,10100,0.301632264383892,0.350338423923314
168,10100,0.338506720404745,0.309881563731281
169,10100,0.349837311883668,0.293880326294599
170,10100,0.324855754652707,0.330779792485052
171,10100,0.31138992288522,0.341315281806914
172,10100,0.986859142024261,0.00208226413569035
173,10100,0.315210199258312,0.340011387881993
174,10100,0.330980555230316,0.330980555230316
175,10100,0.353845641555718,0.292671730700642
176,10100,0.338907983379999,0.308574155395028
177,10100,0.303242365972439,0.347932900763154
178,10100,0.317722840277363,0.333289083024209
179,10100,0.326362148924446,0.335597164072783
180,10100,0.342418467328009,0.306260674002074
181,10100,0.325860039028668,0.331181314577875
182,10100,0.319330641676458,0.328571177540279
183,10100,0.986945565624894,0.0022345245943178
184,10100,0.332987996093654,0.314707604720349
185,10100,0.296397797133346,0.355448612115142
186,10100,0.307970684710901,0.352843680339771
187,10100,0.314204987997715,0.326562986863897
188,10100,0.323851383973548,0.320938218818544
189,10100,0.316617346210218,0.338807668886114
190,10100,0.986166444250763,0.00208226413569035
191,10100,0.31842628104728,0.333188721558807
192,10100,0.309881563731281,0.341616160512702
193,10100,0.341515868438635,0.305757679711578
194,10100,0.296800537952585,0.347932900763154
195,950,0.989663432093676,0
196,10100,0.358353473215415,0.297203263786601
197,10100,0.32837037388634,0.314908645195924
198,10100,0.322846926760471,0.326261728665419
199,10100,0.317320854770661,0.334292651265587
200,10100,0.30897645111504,0.344724805281747
201,10100,0.983812916389385,0.0022345245943178
202,10100,0.31832579214524,0.340813800730875
203,10100,0.329675536574462,0.316114813621918
204,10100,0.320536345503043,0.329775927732346
205,10100,0.363560512915345,0.28299799875051
206,10100,0.330177483845671,0.336098861957226
207,10100,0.322746476270848,0.340111692393663
208,10100,0.324253142616312,0.313903407302305
209,10100,0.986339832772645,0.00253220341281455
210,10100,0.321942841089712,0.31249592477118
211,10100,0.312093754787543,0.335898185320838
212,10100,0.331883945562361,0.310384372567454
213,10100,0.331281692978056,0.312697004403878
214,10100,0.335296135267592,0.308574155395028
215,10100,0.327667534149366,0.313501287255367
216,290,0.96543710188605,0
217,10100,0.319129678785972,0.326864237329947
218,10100,0.331181314577875,0.317722840277363
219,10100,0.310585489810578,0.336299535239021
220,10100,0.319632079442798,0.327667534149366
221,10100,0.324152704252817,0.318225302364767
222,10100,0.994836934722466,0.01
223,10100,0.346629713049848,0.30414794477788
224,10100,0.320234931349592,0.331883945562361
225,10100,0.987031951866046,0.00238440718430203
226,10100,0.319029196026125,0.337503504575414
227,10100,0.994027616726798,0.01
228,10100,0.320134458217769,0.333289083024209
229,180,0.985349837185682,0
230,10100,0.330980555230316,0.329675536574462
231,10100,0.308574155395028,0.338707353559078
232,10100,0.384467501481965,0.273617952058758
233,10100,0.323851383973548,0.323248720044631
234,10100,0.340512902136764,0.315913794401275
235,10100,0.318124811705619,0.330779792485052
236,10100,0.327567125047693,0.318727742485254
237,10100,0.339911082539568,0.299518647485089
238,10100,0.314506560695228,0.320435874991989
239,10100,0.305455872208529,0.349336179539564
240,10100,0.324353580115395,0.326663404544771
241,10100,0.303443612125017,0.34071350202894
242,10100,0.321239614646704,0.343220721276559
243,10100,0.319431121807581,0.338807668886114
244,10100,0.323851383973548,0.336801203777972
245,100,0.983421025255319,0
246,10100,0.330077096094634,0.322244210799528
247,10100,0.332987996093654,0.310786603461815
248,10100,0.326462568323864,0.336600538875456
249,10100,0.32837037388634,0.316918855169748
250,10100,0.350639081410343,0.300223231817041
